timestamp_ms,timestamp,water_flow,sensor_alive
1778313989463,2026-05-09 11:06:29,0.0,1
1778313990468,2026-05-09 11:06:30,0.0,1
1778313991473,2026-05-09 11:06:31,0.0,1
1778313992478,2026-05-09 11:06:32,0.0,1
1778313993484,2026-05-09 11:06:33,0.0,1
1778313994487,2026-05-09 11:06:34,0.0,1
1778313995493,2026-05-09 11:06:35,0.0,1
1778313996499,2026-05-09 11:06:36,0.0,1
1778313997502,2026-05-09 11:06:37,0.0,1
1778313998507,2026-05-09 11:06:38,0.0,1
1778313999511,2026-05-09 11:06:39,0.0,1
1778314000517,2026-05-09 11:06:40,0.0,1
1778314001521,2026-05-09 11:06:41,0.0,1
1778314002525,2026-05-09 11:06:42,0.0,1
1778314003530,2026-05-09 11:06:43,0.0,1
1778314004533,2026-05-09 11:06:44,0.0,1
1778314005537,2026-05-09 11:06:45,0.0,1
1778314006541,2026-05-09 11:06:46,0.0,1
1778314007547,2026-05-09 11:06:47,0.0,1
1778314008552,2026-05-09 11:06:48,0.0,1
1778314009558,2026-05-09 11:06:49,0.0,1
1778314010562,2026-05-09 11:06:50,0.0,1
1778314011567,2026-05-09 11:06:51,0.0,1
1778314012570,2026-05-09 11:06:52,0.0,1
1778314013573,2026-05-09 11:06:53,0.0,1
1778314014578,2026-05-09 11:06:54,0.0,1
1778314015583,2026-05-09 11:06:55,0.0,1
1778314016588,2026-05-09 11:06:56,0.0,1
1778314017595,2026-05-09 11:06:57,0.0,1
1778314018599,2026-05-09 11:06:58,0.0,1
1778314019601,2026-05-09 11:06:59,0.0,1
1778314020603,2026-05-09 11:07:00,0.0,1
1778314021604,2026-05-09 11:07:01,0.0,1
1778314022606,2026-05-09 11:07:02,0.0,1
1778314023608,2026-05-09 11:07:03,0.0,1
1778314024610,2026-05-09 11:07:04,0.0,1
1778314025612,2026-05-09 11:07:05,0.0,1
1778314026613,2026-05-09 11:07:06,0.0,1
1778314027615,2026-05-09 11:07:07,0.0,1
1778314028628,2026-05-09 11:07:08,0.0,1
1778314029630,2026-05-09 11:07:09,0.0,1
1778314030636,2026-05-09 11:07:10,0.0,1
1778314031641,2026-05-09 11:07:11,0.0,1
1778314032643,2026-05-09 11:07:12,0.0,1
1778314033645,2026-05-09 11:07:13,0.0,1
1778314034648,2026-05-09 11:07:14,0.0,1
1778314035651,2026-05-09 11:07:15,0.0,1
1778314036656,2026-05-09 11:07:16,0.0,1
1778314037663,2026-05-09 11:07:17,0.0,1
1778314038666,2026-05-09 11:07:18,0.0,1
1778314039668,2026-05-09 11:07:19,0.0,1
1778314040670,2026-05-09 11:07:20,2.23,1
1778314041672,2026-05-09 11:07:21,2.43,1
1778314042674,2026-05-09 11:07:22,2.43,1
1778314043676,2026-05-09 11:07:23,2.33,1
1778314044678,2026-05-09 11:07:24,1.86,1
1778314045679,2026-05-09 11:07:25,2.19,1
1778314046681,2026-05-09 11:07:26,1.96,1
1778314047683,2026-05-09 11:07:27,1.95,1
1778314048684,2026-05-09 11:07:28,1.76,1
1778314049687,2026-05-09 11:07:29,2.48,1
1778314050689,2026-05-09 11:07:30,1.77,1
1778314051690,2026-05-09 11:07:31,1.7,1
1778314052692,2026-05-09 11:07:32,1.74,1
1778314053693,2026-05-09 11:07:33,2.17,1
1778314054695,2026-05-09 11:07:34,2.27,1
1778314055697,2026-05-09 11:07:35,2.39,1
1778314056698,2026-05-09 11:07:36,2.18,1
1778314057701,2026-05-09 11:07:37,1.55,1
1778314058702,2026-05-09 11:07:38,2.19,1
1778314059704,2026-05-09 11:07:39,2.02,1
1778314060705,2026-05-09 11:07:40,1.99,1
1778314061707,2026-05-09 11:07:41,1.87,1
1778314062710,2026-05-09 11:07:42,1.93,1
1778314063712,2026-05-09 11:07:43,2.32,1
1778314064714,2026-05-09 11:07:44,1.94,1
1778314065716,2026-05-09 11:07:45,2.29,1
1778314066717,2026-05-09 11:07:46,1.72,1
1778314067719,2026-05-09 11:07:47,2.41,1
1778314068721,2026-05-09 11:07:48,2.18,1
1778314069722,2026-05-09 11:07:49,1.78,1
1778314070724,2026-05-09 11:07:50,0.0,1
1778314071727,2026-05-09 11:07:51,0.0,1
1778314072728,2026-05-09 11:07:52,0.0,1
1778314073730,2026-05-09 11:07:53,0.0,1
1778314074732,2026-05-09 11:07:54,0.0,1
1778314075733,2026-05-09 11:07:55,0.0,1
1778314076735,2026-05-09 11:07:56,0.0,1
1778314077736,2026-05-09 11:07:57,0.0,1
1778314078739,2026-05-09 11:07:58,0.0,1
1778314079742,2026-05-09 11:07:59,0.0,1
1778314080744,2026-05-09 11:08:00,0.0,1
1778314081746,2026-05-09 11:08:01,0.0,1
1778314082748,2026-05-09 11:08:02,0.0,1
1778314083750,2026-05-09 11:08:03,0.0,1
1778314084752,2026-05-09 11:08:04,0.0,1
1778314085758,2026-05-09 11:08:05,0.0,1
1778314086764,2026-05-09 11:08:06,0.0,1
1778314087766,2026-05-09 11:08:07,0.0,1
1778314088767,2026-05-09 11:08:08,0.0,1
1778314089771,2026-05-09 11:08:09,0.0,1
1778314090773,2026-05-09 11:08:10,0.0,1
1778314091776,2026-05-09 11:08:11,0.0,1
1778314092778,2026-05-09 11:08:12,0.0,1
1778314093782,2026-05-09 11:08:13,0.0,1
1778314094784,2026-05-09 11:08:14,0.0,1
1778314095786,2026-05-09 11:08:15,0.0,1
1778314096790,2026-05-09 11:08:16,0.0,1
1778314097792,2026-05-09 11:08:17,0.0,1
1778314098795,2026-05-09 11:08:18,0.0,1
1778314099798,2026-05-09 11:08:19,0.0,1
1778314100801,2026-05-09 11:08:20,0.0,1
1778314101804,2026-05-09 11:08:21,0.0,1
1778314102809,2026-05-09 11:08:22,0.0,1
1778314103812,2026-05-09 11:08:23,0.0,1
1778314104818,2026-05-09 11:08:24,0.0,1
1778314105822,2026-05-09 11:08:25,0.0,1
1778314106825,2026-05-09 11:08:26,0.0,1
1778314107828,2026-05-09 11:08:27,0.0,1
1778314108831,2026-05-09 11:08:28,0.0,1
1778314109833,2026-05-09 11:08:29,0.0,1
1778314110836,2026-05-09 11:08:30,0.0,1
1778314111839,2026-05-09 11:08:31,0.0,1
1778314112844,2026-05-09 11:08:32,0.0,1
1778314113848,2026-05-09 11:08:33,0.0,1
1778314114852,2026-05-09 11:08:34,0.0,1
1778314115856,2026-05-09 11:08:35,0.0,1
1778314116859,2026-05-09 11:08:36,0.0,1
1778314117861,2026-05-09 11:08:37,0.0,1
1778314118864,2026-05-09 11:08:38,0.0,1
1778314119866,2026-05-09 11:08:39,0.0,1
1778314120869,2026-05-09 11:08:40,0.0,1
1778314121874,2026-05-09 11:08:41,0.0,1
1778314122877,2026-05-09 11:08:42,0.0,1
1778314123879,2026-05-09 11:08:43,1.92,1
1778314124880,2026-05-09 11:08:44,1.74,1
1778314125886,2026-05-09 11:08:45,2.09,1
1778314126890,2026-05-09 11:08:46,1.65,1
1778314127893,2026-05-09 11:08:47,2.23,1
1778314128899,2026-05-09 11:08:48,1.85,1
1778314129904,2026-05-09 11:08:49,1.54,1
1778314130906,2026-05-09 11:08:50,1.78,1
1778314131909,2026-05-09 11:08:51,1.88,1
1778314132912,2026-05-09 11:08:52,1.74,1
1778314133918,2026-05-09 11:08:53,2.32,1
1778314134919,2026-05-09 11:08:54,1.77,1
1778314135923,2026-05-09 11:08:55,1.66,1
1778314136926,2026-05-09 11:08:56,1.63,1
1778314137928,2026-05-09 11:08:57,2.01,1
1778314138930,2026-05-09 11:08:58,2.37,1
1778314139931,2026-05-09 11:08:59,2.4,1
1778314140933,2026-05-09 11:09:00,1.7,1
1778314141935,2026-05-09 11:09:01,1.52,1
1778314142937,2026-05-09 11:09:02,2.35,1
1778314143938,2026-05-09 11:09:03,1.79,1
1778314144940,2026-05-09 11:09:04,1.88,1
1778314145942,2026-05-09 11:09:05,1.7,1
1778314146944,2026-05-09 11:09:06,1.85,1
1778314147945,2026-05-09 11:09:07,2.3,1
1778314148947,2026-05-09 11:09:08,1.61,1
1778314149948,2026-05-09 11:09:09,2.35,1
1778314150950,2026-05-09 11:09:10,1.57,1
1778314151952,2026-05-09 11:09:11,2.39,1
1778314152954,2026-05-09 11:09:12,2.47,1
1778314153956,2026-05-09 11:09:13,0.0,1
1778314154957,2026-05-09 11:09:14,0.0,1
1778314155959,2026-05-09 11:09:15,0.0,1
1778314156961,2026-05-09 11:09:16,0.0,1
1778314157962,2026-05-09 11:09:17,0.0,1
1778314158964,2026-05-09 11:09:18,0.0,1
1778314159965,2026-05-09 11:09:19,0.0,1
1778314160967,2026-05-09 11:09:20,0.0,1
1778314161969,2026-05-09 11:09:21,0.0,1
1778314162970,2026-05-09 11:09:22,0.0,1
1778314163972,2026-05-09 11:09:23,0.0,1
1778314164974,2026-05-09 11:09:24,0.0,1
1778314165976,2026-05-09 11:09:25,0.0,1
1778314166977,2026-05-09 11:09:26,0.0,1
1778314167979,2026-05-09 11:09:27,0.0,1
1778314168980,2026-05-09 11:09:28,0.0,1
1778314169982,2026-05-09 11:09:29,0.0,1
1778314170983,2026-05-09 11:09:30,0.0,1
1778314171985,2026-05-09 11:09:31,0.0,1
1778314172986,2026-05-09 11:09:32,0.0,1
1778314173988,2026-05-09 11:09:33,0.0,1
1778314174990,2026-05-09 11:09:34,0.0,1
1778314175992,2026-05-09 11:09:35,0.0,1
1778314176994,2026-05-09 11:09:36,0.0,1
1778314177996,2026-05-09 11:09:37,0.0,1
1778314178998,2026-05-09 11:09:38,0.0,1
1778314179999,2026-05-09 11:09:39,0.0,1
1778314181001,2026-05-09 11:09:41,0.0,1
1778314182003,2026-05-09 11:09:42,0.0,1
1778314183004,2026-05-09 11:09:43,0.0,1
1778314184006,2026-05-09 11:09:44,0.0,1
1778314185008,2026-05-09 11:09:45,0.0,1
1778314186010,2026-05-09 11:09:46,0.0,1
1778314187012,2026-05-09 11:09:47,0.0,1
1778314188013,2026-05-09 11:09:48,0.0,1
1778314189015,2026-05-09 11:09:49,0.0,1
1778314190017,2026-05-09 11:09:50,0.0,1
1778314191018,2026-05-09 11:09:51,0.0,1
1778314192020,2026-05-09 11:09:52,0.0,1
1778314193022,2026-05-09 11:09:53,0.0,1
1778314194024,2026-05-09 11:09:54,0.0,1
1778314195026,2026-05-09 11:09:55,0.0,1
1778314196028,2026-05-09 11:09:56,0.0,1
1778314197030,2026-05-09 11:09:57,0.0,1
1778314198032,2026-05-09 11:09:58,0.0,1
1778314199033,2026-05-09 11:09:59,0.0,1
1778314200035,2026-05-09 11:10:00,0.0,1
1778314201037,2026-05-09 11:10:01,0.0,1
1778314202079,2026-05-09 11:10:02,0.0,1
1778314203085,2026-05-09 11:10:03,0.0,1
1778314204088,2026-05-09 11:10:04,0.0,1
1778314205090,2026-05-09 11:10:05,0.0,1
1778314206093,2026-05-09 11:10:06,0.0,1
1778314207094,2026-05-09 11:10:07,0.0,1
1778314208096,2026-05-09 11:10:08,0.0,1
1778314209098,2026-05-09 11:10:09,0.0,1
1778314210100,2026-05-09 11:10:10,0.0,1
1778314211101,2026-05-09 11:10:11,0.0,1
1778314212103,2026-05-09 11:10:12,0.0,1
1778314213105,2026-05-09 11:10:13,0.0,1
1778314214107,2026-05-09 11:10:14,0.0,1
1778314215112,2026-05-09 11:10:15,0.0,1
1778314216117,2026-05-09 11:10:16,0.0,1
1778314217119,2026-05-09 11:10:17,0.0,1
1778314218121,2026-05-09 11:10:18,0.0,1
1778314219123,2026-05-09 11:10:19,0.0,1
1778314220125,2026-05-09 11:10:20,0.0,1
1778314221127,2026-05-09 11:10:21,0.0,1
1778314222128,2026-05-09 11:10:22,0.0,1
1778314223130,2026-05-09 11:10:23,0.0,1
1778314224132,2026-05-09 11:10:24,0.0,1
1778314225133,2026-05-09 11:10:25,0.0,1
1778314226135,2026-05-09 11:10:26,0.0,1
1778314227137,2026-05-09 11:10:27,0.0,1
1778314228139,2026-05-09 11:10:28,0.0,1
1778314229141,2026-05-09 11:10:29,0.0,1
1778314230143,2026-05-09 11:10:30,0.0,1
1778314231145,2026-05-09 11:10:31,0.0,1
1778314232147,2026-05-09 11:10:32,0.0,1
1778314233148,2026-05-09 11:10:33,0.0,1
1778314234150,2026-05-09 11:10:34,0.0,1
1778314235151,2026-05-09 11:10:35,0.0,1
1778314236153,2026-05-09 11:10:36,0.0,1
1778314237155,2026-05-09 11:10:37,0.0,1
1778314238157,2026-05-09 11:10:38,0.0,1
1778314239160,2026-05-09 11:10:39,0.0,1
1778314240162,2026-05-09 11:10:40,0.0,1
1778314241163,2026-05-09 11:10:41,0.0,1
1778314242165,2026-05-09 11:10:42,0.0,1
1778314243166,2026-05-09 11:10:43,0.0,1
1778314244168,2026-05-09 11:10:44,0.0,1
1778314245170,2026-05-09 11:10:45,0.0,1
1778314246177,2026-05-09 11:10:46,0.0,1
1778314247194,2026-05-09 11:10:47,0.0,1
1778314248197,2026-05-09 11:10:48,0.0,1
1778314249198,2026-05-09 11:10:49,0.0,1
1778314250202,2026-05-09 11:10:50,0.0,1
1778314251204,2026-05-09 11:10:51,0.0,1
1778314252206,2026-05-09 11:10:52,0.0,1
1778314253208,2026-05-09 11:10:53,0.0,1
1778314254226,2026-05-09 11:10:54,0.0,1
1778314255229,2026-05-09 11:10:55,0.0,1
1778314256231,2026-05-09 11:10:56,0.0,1
1778314257232,2026-05-09 11:10:57,0.0,1
1778314258234,2026-05-09 11:10:58,0.0,1
1778314259236,2026-05-09 11:10:59,0.0,1
1778314260238,2026-05-09 11:11:00,0.0,1
1778314261239,2026-05-09 11:11:01,0.0,1
1778314262241,2026-05-09 11:11:02,0.0,1
1778314263243,2026-05-09 11:11:03,0.0,1
1778314264246,2026-05-09 11:11:04,0.0,1
1778314265247,2026-05-09 11:11:05,0.0,1
1778314266249,2026-05-09 11:11:06,0.0,1
1778314267251,2026-05-09 11:11:07,0.0,1
1778314268253,2026-05-09 11:11:08,0.0,1
1778314269255,2026-05-09 11:11:09,0.0,1
1778314270257,2026-05-09 11:11:10,0.0,1
1778314271260,2026-05-09 11:11:11,0.0,1
1778314272262,2026-05-09 11:11:12,0.0,1
1778314273264,2026-05-09 11:11:13,0.0,1
1778314274266,2026-05-09 11:11:14,0.0,1
1778314275267,2026-05-09 11:11:15,0.0,1
1778314276269,2026-05-09 11:11:16,0.0,1
1778314277271,2026-05-09 11:11:17,0.0,1
1778314278273,2026-05-09 11:11:18,0.0,1
1778314279275,2026-05-09 11:11:19,0.0,1
1778314280278,2026-05-09 11:11:20,0.0,1
1778314281280,2026-05-09 11:11:21,0.0,1
1778314282281,2026-05-09 11:11:22,0.0,1
1778314283282,2026-05-09 11:11:23,0.0,1
1778314284284,2026-05-09 11:11:24,0.0,1
1778314285285,2026-05-09 11:11:25,0.0,1
1778314286288,2026-05-09 11:11:26,0.0,1
1778314287289,2026-05-09 11:11:27,0.0,1
1778314288291,2026-05-09 11:11:28,0.0,1
1778314289293,2026-05-09 11:11:29,0.0,1
1778314290295,2026-05-09 11:11:30,0.0,1
1778314291299,2026-05-09 11:11:31,0.0,1
1778314292301,2026-05-09 11:11:32,0.0,1
1778314293305,2026-05-09 11:11:33,0.0,1
1778314294307,2026-05-09 11:11:34,0.0,1
1778314295309,2026-05-09 11:11:35,0.0,1
1778314296311,2026-05-09 11:11:36,0.0,1
1778314297315,2026-05-09 11:11:37,0.0,1
1778314298317,2026-05-09 11:11:38,1.72,1
1778314299319,2026-05-09 11:11:39,2.11,1
1778314300323,2026-05-09 11:11:40,1.96,1
1778314301325,2026-05-09 11:11:41,1.95,1
1778314302331,2026-05-09 11:11:42,1.46,1
1778314303334,2026-05-09 11:11:43,1.86,1
1778314304339,2026-05-09 11:11:44,2.36,1
1778314305341,2026-05-09 11:11:45,1.62,1
1778314306346,2026-05-09 11:11:46,2.18,1
1778314307348,2026-05-09 11:11:47,2.18,1
1778314308351,2026-05-09 11:11:48,2.33,1
1778314309354,2026-05-09 11:11:49,1.65,1
1778314310357,2026-05-09 11:11:50,1.84,1
1778314311361,2026-05-09 11:11:51,1.65,1
1778314312363,2026-05-09 11:11:52,1.92,1
1778314313369,2026-05-09 11:11:53,2.08,1
1778314314375,2026-05-09 11:11:54,1.67,1
1778314315378,2026-05-09 11:11:55,1.51,1
1778314316382,2026-05-09 11:11:56,1.48,1
1778314317388,2026-05-09 11:11:57,2.39,1
1778314318390,2026-05-09 11:11:58,1.67,1
1778314319393,2026-05-09 11:11:59,1.49,1
1778314320398,2026-05-09 11:12:00,2.56,1
1778314321401,2026-05-09 11:12:01,1.84,1
1778314322403,2026-05-09 11:12:02,2.35,1
1778314323405,2026-05-09 11:12:03,2.28,1
1778314324406,2026-05-09 11:12:04,1.86,1
1778314325408,2026-05-09 11:12:05,2.47,1
1778314326410,2026-05-09 11:12:06,2.25,1
1778314327413,2026-05-09 11:12:07,2.17,1
1778314328415,2026-05-09 11:12:08,0.0,1
1778314329417,2026-05-09 11:12:09,0.0,1
1778314330420,2026-05-09 11:12:10,0.0,1
1778314331421,2026-05-09 11:12:11,0.0,1
1778314332423,2026-05-09 11:12:12,0.0,1
1778314333425,2026-05-09 11:12:13,0.0,1
1778314334427,2026-05-09 11:12:14,0.0,1
1778314335430,2026-05-09 11:12:15,0.0,1
1778314336432,2026-05-09 11:12:16,0.0,1
1778314337433,2026-05-09 11:12:17,0.0,1
1778314338436,2026-05-09 11:12:18,0.0,1
1778314339438,2026-05-09 11:12:19,0.0,1
1778314340440,2026-05-09 11:12:20,0.0,1
1778314341446,2026-05-09 11:12:21,0.0,1
1778314342448,2026-05-09 11:12:22,0.0,1
1778314343452,2026-05-09 11:12:23,0.0,1
1778314344454,2026-05-09 11:12:24,0.0,1
1778314345459,2026-05-09 11:12:25,0.0,1
1778314346461,2026-05-09 11:12:26,0.0,1
1778314347463,2026-05-09 11:12:27,0.0,1
1778314348466,2026-05-09 11:12:28,0.0,1
1778314349467,2026-05-09 11:12:29,0.0,1
1778314350469,2026-05-09 11:12:30,0.0,1
1778314351470,2026-05-09 11:12:31,0.0,1
1778314352472,2026-05-09 11:12:32,0.0,1
1778314353475,2026-05-09 11:12:33,0.0,1
1778314354476,2026-05-09 11:12:34,0.0,1
1778314355478,2026-05-09 11:12:35,0.0,1
1778314356480,2026-05-09 11:12:36,0.0,1
1778314357482,2026-05-09 11:12:37,0.0,1
1778314358484,2026-05-09 11:12:38,0.0,1
1778314359485,2026-05-09 11:12:39,0.0,1
1778314360487,2026-05-09 11:12:40,0.0,1
1778314361489,2026-05-09 11:12:41,0.0,1
1778314362494,2026-05-09 11:12:42,0.0,1
1778314363496,2026-05-09 11:12:43,0.0,1
1778314364498,2026-05-09 11:12:44,0.0,1
1778314365504,2026-05-09 11:12:45,0.0,1
1778314366506,2026-05-09 11:12:46,0.0,1
1778314367507,2026-05-09 11:12:47,0.0,1
1778314368509,2026-05-09 11:12:48,0.0,1
1778314369511,2026-05-09 11:12:49,0.0,1
1778314370514,2026-05-09 11:12:50,0.0,1
1778314371518,2026-05-09 11:12:51,0.0,1
1778314372524,2026-05-09 11:12:52,0.0,1
1778314373526,2026-05-09 11:12:53,0.0,1
1778314374528,2026-05-09 11:12:54,0.0,1
1778314375533,2026-05-09 11:12:55,0.0,1
1778314376538,2026-05-09 11:12:56,0.0,1
1778314377540,2026-05-09 11:12:57,0.0,1
1778314378544,2026-05-09 11:12:58,0.0,1
1778314379546,2026-05-09 11:12:59,0.0,1
1778314380551,2026-05-09 11:13:00,0.0,1
1778314381554,2026-05-09 11:13:01,0.0,1
1778314382555,2026-05-09 11:13:02,0.0,1
1778314383559,2026-05-09 11:13:03,0.0,1
1778314384561,2026-05-09 11:13:04,0.0,1
1778314385564,2026-05-09 11:13:05,0.0,1
1778314386567,2026-05-09 11:13:06,0.0,1
1778314387573,2026-05-09 11:13:07,0.0,1
1778314388576,2026-05-09 11:13:08,2.41,1
1778314389578,2026-05-09 11:13:09,1.89,1
1778314390580,2026-05-09 11:13:10,1.79,1
1778314391583,2026-05-09 11:13:11,2.15,1
1778314392586,2026-05-09 11:13:12,2.49,1
1778314393588,2026-05-09 11:13:13,2.03,1
1778314394590,2026-05-09 11:13:14,2.44,1
1778314395593,2026-05-09 11:13:15,1.86,1
1778314396595,2026-05-09 11:13:16,1.61,1
1778314397600,2026-05-09 11:13:17,2.31,1
1778314398602,2026-05-09 11:13:18,2.36,1
1778314399607,2026-05-09 11:13:19,2.47,1
1778314400612,2026-05-09 11:13:20,1.87,1
1778314401617,2026-05-09 11:13:21,2.18,1
1778314402619,2026-05-09 11:13:22,1.68,1
1778314403620,2026-05-09 11:13:23,1.73,1
1778314404623,2026-05-09 11:13:24,2.45,1
1778314405626,2026-05-09 11:13:25,2.23,1
1778314406629,2026-05-09 11:13:26,1.93,1
1778314407633,2026-05-09 11:13:27,1.99,1
1778314408635,2026-05-09 11:13:28,2.05,1
1778314409640,2026-05-09 11:13:29,1.95,1
1778314410644,2026-05-09 11:13:30,2.12,1
1778314411650,2026-05-09 11:13:31,1.85,1
1778314412655,2026-05-09 11:13:32,2.24,1
1778314413658,2026-05-09 11:13:33,2.01,1
1778314414662,2026-05-09 11:13:34,2.21,1
1778314415667,2026-05-09 11:13:35,1.59,1
1778314416672,2026-05-09 11:13:36,2.03,1
1778314417674,2026-05-09 11:13:37,2.18,1
1778314418679,2026-05-09 11:13:38,0.0,1
1778314419684,2026-05-09 11:13:39,0.0,1
1778314420690,2026-05-09 11:13:40,0.0,1
1778314421696,2026-05-09 11:13:41,0.0,1
1778314422702,2026-05-09 11:13:42,0.0,1
1778314423704,2026-05-09 11:13:43,0.0,1
1778314424710,2026-05-09 11:13:44,0.0,1
1778314425716,2026-05-09 11:13:45,0.0,1
1778314426720,2026-05-09 11:13:46,0.0,1
1778314427722,2026-05-09 11:13:47,0.0,1
1778314428724,2026-05-09 11:13:48,0.0,1
1778314429729,2026-05-09 11:13:49,0.0,1
1778314430735,2026-05-09 11:13:50,0.0,1
1778314431738,2026-05-09 11:13:51,0.0,1
1778314432743,2026-05-09 11:13:52,0.0,1
1778314433746,2026-05-09 11:13:53,0.0,1
1778314434752,2026-05-09 11:13:54,0.0,1
1778314435753,2026-05-09 11:13:55,0.0,1
1778314436755,2026-05-09 11:13:56,0.0,1
1778314437757,2026-05-09 11:13:57,0.0,1
1778314438759,2026-05-09 11:13:58,0.0,1
1778314439760,2026-05-09 11:13:59,0.0,1
1778314440762,2026-05-09 11:14:00,0.0,1
1778314441764,2026-05-09 11:14:01,0.0,1
1778314442766,2026-05-09 11:14:02,0.0,1
1778314443767,2026-05-09 11:14:03,0.0,1
1778314444769,2026-05-09 11:14:04,0.0,1
1778314445771,2026-05-09 11:14:05,0.0,1
1778314446772,2026-05-09 11:14:06,0.0,1
1778314447774,2026-05-09 11:14:07,0.0,1
1778314448781,2026-05-09 11:14:08,0.0,1
1778314449783,2026-05-09 11:14:09,0.0,1
1778314450784,2026-05-09 11:14:10,0.0,1
1778314451788,2026-05-09 11:14:11,0.0,1
1778314452792,2026-05-09 11:14:12,0.0,1
1778314453793,2026-05-09 11:14:13,0.0,1
1778314454796,2026-05-09 11:14:14,0.0,1
1778314455802,2026-05-09 11:14:15,0.0,1
1778314456806,2026-05-09 11:14:16,0.0,1
1778314457810,2026-05-09 11:14:17,0.0,1
1778314458812,2026-05-09 11:14:18,0.0,1
1778314459814,2026-05-09 11:14:19,0.0,1
1778314460821,2026-05-09 11:14:20,0.0,1
1778314461827,2026-05-09 11:14:21,0.0,1
1778314462829,2026-05-09 11:14:22,0.0,1
1778314463834,2026-05-09 11:14:23,0.0,1
1778314464836,2026-05-09 11:14:24,0.0,1
1778314465841,2026-05-09 11:14:25,0.0,1
1778314466846,2026-05-09 11:14:26,0.0,1
1778314467852,2026-05-09 11:14:27,0.0,1
1778314468857,2026-05-09 11:14:28,0.0,1
1778314469860,2026-05-09 11:14:29,0.0,1
1778314470866,2026-05-09 11:14:30,0.0,1
1778314471869,2026-05-09 11:14:31,0.0,1
1778314472872,2026-05-09 11:14:32,0.0,1
1778314473874,2026-05-09 11:14:33,0.0,1
1778314474879,2026-05-09 11:14:34,0.0,1
1778314475885,2026-05-09 11:14:35,0.0,1
1778314476890,2026-05-09 11:14:36,0.0,1
1778314477892,2026-05-09 11:14:37,0.0,1
1778314478894,2026-05-09 11:14:38,0.0,1
1778314479900,2026-05-09 11:14:39,0.0,1
1778314480905,2026-05-09 11:14:40,0.0,1
1778314481911,2026-05-09 11:14:41,0.0,1
1778314482912,2026-05-09 11:14:42,0.0,1
1778314483917,2026-05-09 11:14:43,0.0,1
1778314484923,2026-05-09 11:14:44,0.0,1
1778314485928,2026-05-09 11:14:45,0.0,1
1778314486930,2026-05-09 11:14:46,0.0,1
1778314487935,2026-05-09 11:14:47,0.0,1
1778314488938,2026-05-09 11:14:48,0.0,1
1778314489940,2026-05-09 11:14:49,0.0,1
1778314490941,2026-05-09 11:14:50,0.0,1
1778314491944,2026-05-09 11:14:51,0.0,1
1778314492946,2026-05-09 11:14:52,0.0,1
1778314493949,2026-05-09 11:14:53,0.0,1
1778314494950,2026-05-09 11:14:54,0.0,1
