timestamp_ms,timestamp,soil_moisture,sensor_alive
1778314034395,2026-05-09 11:07:14,40.31,1
1778314035398,2026-05-09 11:07:15,40.28,1
1778314036400,2026-05-09 11:07:16,40.21,1
1778314037405,2026-05-09 11:07:17,40.15,1
1778314038408,2026-05-09 11:07:18,40.04,1
1778314039409,2026-05-09 11:07:19,39.98,1
1778314040411,2026-05-09 11:07:20,39.92,1
1778314041413,2026-05-09 11:07:21,40.11,1
1778314042415,2026-05-09 11:07:22,40.29,1
1778314043416,2026-05-09 11:07:23,40.49,1
1778314044418,2026-05-09 11:07:24,40.68,1
1778314045420,2026-05-09 11:07:25,40.83,1
1778314046422,2026-05-09 11:07:26,41.03,1
1778314047424,2026-05-09 11:07:27,41.18,1
1778314048426,2026-05-09 11:07:28,41.33,1
1778314049430,2026-05-09 11:07:29,41.47,1
1778314050431,2026-05-09 11:07:30,41.64,1
1778314051433,2026-05-09 11:07:31,41.72,1
1778314052435,2026-05-09 11:07:32,41.8,1
1778314053440,2026-05-09 11:07:33,41.87,1
1778314054442,2026-05-09 11:07:34,42.02,1
1778314055444,2026-05-09 11:07:35,42.17,1
1778314056445,2026-05-09 11:07:36,42.36,1
1778314057447,2026-05-09 11:07:37,42.54,1
1778314058448,2026-05-09 11:07:38,42.59,1
1778314059450,2026-05-09 11:07:39,42.73,1
1778314060451,2026-05-09 11:07:40,42.83,1
1778314061454,2026-05-09 11:07:41,43.0,1
1778314062456,2026-05-09 11:07:42,43.12,1
1778314063458,2026-05-09 11:07:43,43.25,1
1778314064460,2026-05-09 11:07:44,43.39,1
1778314065461,2026-05-09 11:07:45,43.5,1
1778314066464,2026-05-09 11:07:46,43.66,1
1778314067466,2026-05-09 11:07:47,43.75,1
1778314068467,2026-05-09 11:07:48,43.94,1
1778314069469,2026-05-09 11:07:49,44.09,1
1778314070471,2026-05-09 11:07:50,44.21,1
1778314071473,2026-05-09 11:07:51,44.1,1
1778314072476,2026-05-09 11:07:52,43.98,1
1778314073477,2026-05-09 11:07:53,43.88,1
1778314074479,2026-05-09 11:07:54,43.76,1
1778314075480,2026-05-09 11:07:55,43.71,1
1778314076483,2026-05-09 11:07:56,43.62,1
1778314077484,2026-05-09 11:07:57,43.5,1
1778314078486,2026-05-09 11:07:58,43.43,1
1778314079488,2026-05-09 11:07:59,43.31,1
1778314080490,2026-05-09 11:08:00,43.2,1
1778314081493,2026-05-09 11:08:01,43.15,1
1778314082496,2026-05-09 11:08:02,43.08,1
1778314083498,2026-05-09 11:08:03,42.96,1
1778314084500,2026-05-09 11:08:04,42.86,1
1778314085503,2026-05-09 11:08:05,42.78,1
1778314086506,2026-05-09 11:08:06,42.7,1
1778314087509,2026-05-09 11:08:07,42.62,1
1778314088511,2026-05-09 11:08:08,42.56,1
1778314089512,2026-05-09 11:08:09,42.45,1
1778314090514,2026-05-09 11:08:10,42.39,1
1778314091516,2026-05-09 11:08:11,42.32,1
1778314092518,2026-05-09 11:08:12,42.25,1
1778314093520,2026-05-09 11:08:13,42.19,1
1778314094522,2026-05-09 11:08:14,42.1,1
1778314095525,2026-05-09 11:08:15,42.02,1
1778314096527,2026-05-09 11:08:16,41.9,1
1778314097529,2026-05-09 11:08:17,41.83,1
1778314098532,2026-05-09 11:08:18,41.71,1
1778314099535,2026-05-09 11:08:19,41.66,1
1778314100537,2026-05-09 11:08:20,41.54,1
1778314101539,2026-05-09 11:08:21,41.49,1
1778314102541,2026-05-09 11:08:22,41.41,1
1778314103543,2026-05-09 11:08:23,41.33,1
1778314104545,2026-05-09 11:08:24,41.23,1
1778314105547,2026-05-09 11:08:25,41.18,1
1778314106549,2026-05-09 11:08:26,41.07,1
1778314107551,2026-05-09 11:08:27,41.02,1
1778314108554,2026-05-09 11:08:28,40.92,1
1778314109556,2026-05-09 11:08:29,40.87,1
1778314110558,2026-05-09 11:08:30,40.82,1
1778314111561,2026-05-09 11:08:31,40.78,1
1778314112562,2026-05-09 11:08:32,40.69,1
1778314113564,2026-05-09 11:08:33,40.66,1
1778314114566,2026-05-09 11:08:34,40.61,1
1778314115569,2026-05-09 11:08:35,40.54,1
1778314116571,2026-05-09 11:08:36,40.48,1
1778314117572,2026-05-09 11:08:37,40.43,1
1778314118576,2026-05-09 11:08:38,40.32,1
1778314119578,2026-05-09 11:08:39,40.23,1
1778314120579,2026-05-09 11:08:40,40.12,1
1778314121583,2026-05-09 11:08:41,40.02,1
1778314122586,2026-05-09 11:08:42,39.92,1
1778314123588,2026-05-09 11:08:43,39.85,1
1778314124590,2026-05-09 11:08:44,39.96,1
1778314125592,2026-05-09 11:08:45,40.13,1
1778314126594,2026-05-09 11:08:46,40.27,1
1778314127596,2026-05-09 11:08:47,40.43,1
1778314128601,2026-05-09 11:08:48,40.65,1
1778314129603,2026-05-09 11:08:49,40.77,1
1778314130605,2026-05-09 11:08:50,40.91,1
1778314131608,2026-05-09 11:08:51,41.03,1
1778314132610,2026-05-09 11:08:52,41.17,1
1778314133613,2026-05-09 11:08:53,41.34,1
1778314134615,2026-05-09 11:08:54,41.5,1
1778314135620,2026-05-09 11:08:55,41.67,1
1778314136623,2026-05-09 11:08:56,41.81,1
1778314137625,2026-05-09 11:08:57,41.96,1
1778314138629,2026-05-09 11:08:58,42.15,1
1778314139632,2026-05-09 11:08:59,42.35,1
1778314140636,2026-05-09 11:09:00,42.57,1
1778314141643,2026-05-09 11:09:01,42.75,1
1778314142646,2026-05-09 11:09:02,42.86,1
1778314143651,2026-05-09 11:09:03,43.06,1
1778314144657,2026-05-09 11:09:04,43.18,1
1778314145663,2026-05-09 11:09:05,43.33,1
1778314146669,2026-05-09 11:09:06,43.46,1
1778314147671,2026-05-09 11:09:07,43.63,1
1778314148677,2026-05-09 11:09:08,43.88,1
1778314149682,2026-05-09 11:09:09,44.05,1
1778314150685,2026-05-09 11:09:10,44.29,1
1778314151688,2026-05-09 11:09:11,44.42,1
1778314152692,2026-05-09 11:09:12,44.63,1
1778314153698,2026-05-09 11:09:13,44.89,1
1778314154703,2026-05-09 11:09:14,44.81,1
1778314155709,2026-05-09 11:09:15,44.74,1
1778314156716,2026-05-09 11:09:16,44.67,1
1778314157719,2026-05-09 11:09:17,44.63,1
1778314158723,2026-05-09 11:09:18,44.61,1
1778314159726,2026-05-09 11:09:19,44.57,1
1778314160732,2026-05-09 11:09:20,44.5,1
1778314161736,2026-05-09 11:09:21,44.5,1
1778314162741,2026-05-09 11:09:22,44.49,1
1778314163743,2026-05-09 11:09:23,44.47,1
1778314164748,2026-05-09 11:09:24,44.47,1
1778314165753,2026-05-09 11:09:25,44.42,1
1778314166760,2026-05-09 11:09:26,44.37,1
1778314167763,2026-05-09 11:09:27,44.37,1
1778314168768,2026-05-09 11:09:28,44.33,1
1778314169772,2026-05-09 11:09:29,44.33,1
1778314170776,2026-05-09 11:09:30,44.32,1
1778314171780,2026-05-09 11:09:31,44.28,1
1778314172784,2026-05-09 11:09:32,44.24,1
1778314173786,2026-05-09 11:09:33,44.18,1
1778314174792,2026-05-09 11:09:34,44.14,1
1778314175796,2026-05-09 11:09:35,44.11,1
1778314176801,2026-05-09 11:09:36,44.08,1
1778314177803,2026-05-09 11:09:37,44.06,1
1778314178805,2026-05-09 11:09:38,44.02,1
1778314179809,2026-05-09 11:09:39,44.0,1
1778314180815,2026-05-09 11:09:40,43.94,1
1778314181819,2026-05-09 11:09:41,43.93,1
1778314182825,2026-05-09 11:09:42,43.86,1
1778314183829,2026-05-09 11:09:43,43.83,1
1778314184834,2026-05-09 11:09:44,43.8,1
1778314185840,2026-05-09 11:09:45,43.77,1
1778314186842,2026-05-09 11:09:46,43.71,1
1778314187848,2026-05-09 11:09:47,43.66,1
1778314188852,2026-05-09 11:09:48,43.63,1
1778314189858,2026-05-09 11:09:49,43.61,1
1778314190863,2026-05-09 11:09:50,43.54,1
1778314191870,2026-05-09 11:09:51,43.47,1
1778314192874,2026-05-09 11:09:52,43.43,1
1778314193880,2026-05-09 11:09:53,43.36,1
1778314194881,2026-05-09 11:09:54,43.37,1
1778314195885,2026-05-09 11:09:55,43.36,1
1778314196888,2026-05-09 11:09:56,43.3,1
1778314197890,2026-05-09 11:09:57,43.24,1
1778314198895,2026-05-09 11:09:58,43.17,1
1778314199896,2026-05-09 11:09:59,43.14,1
1778314200900,2026-05-09 11:10:00,43.1,1
1778314201915,2026-05-09 11:10:01,43.06,1
1778314202927,2026-05-09 11:10:02,42.99,1
1778314203933,2026-05-09 11:10:03,42.92,1
1778314204935,2026-05-09 11:10:04,42.92,1
1778314205937,2026-05-09 11:10:05,42.88,1
1778314206940,2026-05-09 11:10:06,42.86,1
1778314207943,2026-05-09 11:10:07,42.83,1
1778314208945,2026-05-09 11:10:08,42.78,1
1778314209946,2026-05-09 11:10:09,42.76,1
1778314210948,2026-05-09 11:10:10,42.72,1
1778314211950,2026-05-09 11:10:11,42.67,1
1778314212957,2026-05-09 11:10:12,42.64,1
1778314213973,2026-05-09 11:10:13,42.58,1
1778314214975,2026-05-09 11:10:14,42.58,1
1778314215976,2026-05-09 11:10:15,42.53,1
1778314216979,2026-05-09 11:10:16,42.47,1
1778314217980,2026-05-09 11:10:17,42.47,1
1778314218982,2026-05-09 11:10:18,42.48,1
1778314219984,2026-05-09 11:10:19,42.46,1
1778314220985,2026-05-09 11:10:20,42.42,1
1778314221988,2026-05-09 11:10:21,42.36,1
1778314222990,2026-05-09 11:10:22,42.3,1
1778314223992,2026-05-09 11:10:23,42.27,1
1778314224994,2026-05-09 11:10:24,42.21,1
1778314225996,2026-05-09 11:10:25,42.2,1
1778314226998,2026-05-09 11:10:26,42.17,1
1778314227999,2026-05-09 11:10:27,42.18,1
1778314229001,2026-05-09 11:10:29,42.17,1
1778314230002,2026-05-09 11:10:30,42.12,1
1778314231004,2026-05-09 11:10:31,42.11,1
1778314232006,2026-05-09 11:10:32,42.08,1
1778314233008,2026-05-09 11:10:33,42.01,1
1778314234010,2026-05-09 11:10:34,42.0,1
1778314235012,2026-05-09 11:10:35,41.93,1
1778314236014,2026-05-09 11:10:36,41.92,1
1778314237016,2026-05-09 11:10:37,41.85,1
1778314238018,2026-05-09 11:10:38,41.79,1
1778314239020,2026-05-09 11:10:39,41.78,1
1778314240022,2026-05-09 11:10:40,41.77,1
1778314241024,2026-05-09 11:10:41,41.74,1
1778314242026,2026-05-09 11:10:42,41.69,1
1778314243027,2026-05-09 11:10:43,41.62,1
1778314244030,2026-05-09 11:10:44,41.61,1
1778314245031,2026-05-09 11:10:45,41.61,1
1778314246033,2026-05-09 11:10:46,41.58,1
1778314247036,2026-05-09 11:10:47,41.53,1
1778314248037,2026-05-09 11:10:48,41.51,1
1778314249040,2026-05-09 11:10:49,41.46,1
1778314250045,2026-05-09 11:10:50,41.45,1
1778314251047,2026-05-09 11:10:51,41.42,1
1778314252049,2026-05-09 11:10:52,41.41,1
1778314253051,2026-05-09 11:10:53,41.39,1
1778314254053,2026-05-09 11:10:54,41.35,1
1778314255055,2026-05-09 11:10:55,41.29,1
1778314256057,2026-05-09 11:10:56,41.26,1
1778314257059,2026-05-09 11:10:57,41.21,1
1778314258061,2026-05-09 11:10:58,41.19,1
1778314259063,2026-05-09 11:10:59,41.14,1
1778314260065,2026-05-09 11:11:00,41.13,1
1778314261066,2026-05-09 11:11:01,41.13,1
1778314262069,2026-05-09 11:11:02,41.09,1
1778314263070,2026-05-09 11:11:03,41.07,1
1778314264072,2026-05-09 11:11:04,41.0,1
1778314265074,2026-05-09 11:11:05,40.99,1
1778314266077,2026-05-09 11:11:06,40.96,1
1778314267079,2026-05-09 11:11:07,40.91,1
1778314268081,2026-05-09 11:11:08,40.9,1
1778314269083,2026-05-09 11:11:09,40.88,1
1778314270085,2026-05-09 11:11:10,40.85,1
1778314271087,2026-05-09 11:11:11,40.81,1
1778314272089,2026-05-09 11:11:12,40.79,1
1778314273091,2026-05-09 11:11:13,40.75,1
1778314274093,2026-05-09 11:11:14,40.74,1
1778314275095,2026-05-09 11:11:15,40.72,1
1778314276096,2026-05-09 11:11:16,40.71,1
1778314277108,2026-05-09 11:11:17,40.66,1
1778314278110,2026-05-09 11:11:18,40.62,1
1778314279112,2026-05-09 11:11:19,40.6,1
1778314280114,2026-05-09 11:11:20,40.59,1
1778314281116,2026-05-09 11:11:21,40.53,1
1778314282118,2026-05-09 11:11:22,40.5,1
1778314283120,2026-05-09 11:11:23,40.47,1
1778314284122,2026-05-09 11:11:24,40.45,1
1778314285123,2026-05-09 11:11:25,40.42,1
1778314286125,2026-05-09 11:11:26,40.35,1
1778314287127,2026-05-09 11:11:27,40.34,1
1778314288129,2026-05-09 11:11:28,40.29,1
1778314289131,2026-05-09 11:11:29,40.26,1
1778314290132,2026-05-09 11:11:30,40.23,1
1778314291134,2026-05-09 11:11:31,40.19,1
1778314292136,2026-05-09 11:11:32,40.19,1
1778314293138,2026-05-09 11:11:33,40.13,1
1778314294139,2026-05-09 11:11:34,40.12,1
1778314295141,2026-05-09 11:11:35,40.07,1
1778314296143,2026-05-09 11:11:36,40.0,1
1778314297146,2026-05-09 11:11:37,39.97,1
1778314298147,2026-05-09 11:11:38,39.9,1
1778314299149,2026-05-09 11:11:39,40.02,1
1778314300151,2026-05-09 11:11:40,40.18,1
1778314301153,2026-05-09 11:11:41,40.39,1
1778314302155,2026-05-09 11:11:42,40.58,1
1778314303156,2026-05-09 11:11:43,40.67,1
1778314304158,2026-05-09 11:11:44,40.84,1
1778314305160,2026-05-09 11:11:45,41.07,1
1778314306162,2026-05-09 11:11:46,41.23,1
1778314307164,2026-05-09 11:11:47,41.46,1
1778314308166,2026-05-09 11:11:48,41.68,1
1778314309168,2026-05-09 11:11:49,41.88,1
1778314310170,2026-05-09 11:11:50,42.04,1
1778314311172,2026-05-09 11:11:51,42.21,1
1778314312174,2026-05-09 11:11:52,42.36,1
1778314313176,2026-05-09 11:11:53,42.56,1
1778314314177,2026-05-09 11:11:54,42.73,1
1778314315179,2026-05-09 11:11:55,42.87,1
1778314316181,2026-05-09 11:11:56,42.96,1
1778314317183,2026-05-09 11:11:57,43.1,1
1778314318184,2026-05-09 11:11:58,43.31,1
1778314319186,2026-05-09 11:11:59,43.44,1
1778314320188,2026-05-09 11:12:00,43.52,1
1778314321189,2026-05-09 11:12:01,43.78,1
1778314322192,2026-05-09 11:12:02,43.92,1
1778314323193,2026-05-09 11:12:03,44.15,1
1778314324196,2026-05-09 11:12:04,44.33,1
1778314325197,2026-05-09 11:12:05,44.44,1
1778314326199,2026-05-09 11:12:06,44.69,1
1778314327202,2026-05-09 11:12:07,44.89,1
1778314328204,2026-05-09 11:12:08,44.82,1
1778314329205,2026-05-09 11:12:09,44.72,1
1778314330217,2026-05-09 11:12:10,44.65,1
1778314331219,2026-05-09 11:12:11,44.59,1
1778314332221,2026-05-09 11:12:12,44.52,1
1778314333223,2026-05-09 11:12:13,44.43,1
1778314334225,2026-05-09 11:12:14,44.39,1
1778314335227,2026-05-09 11:12:15,44.29,1
1778314336229,2026-05-09 11:12:16,44.25,1
1778314337231,2026-05-09 11:12:17,44.19,1
1778314338233,2026-05-09 11:12:18,44.11,1
1778314339234,2026-05-09 11:12:19,44.05,1
1778314340236,2026-05-09 11:12:20,43.94,1
1778314341238,2026-05-09 11:12:21,43.9,1
1778314342240,2026-05-09 11:12:22,43.86,1
1778314343242,2026-05-09 11:12:23,43.75,1
1778314344244,2026-05-09 11:12:24,43.65,1
1778314345246,2026-05-09 11:12:25,43.54,1
1778314346248,2026-05-09 11:12:26,43.49,1
1778314347250,2026-05-09 11:12:27,43.38,1
1778314348252,2026-05-09 11:12:28,43.29,1
1778314349257,2026-05-09 11:12:29,43.23,1
1778314350258,2026-05-09 11:12:30,43.15,1
1778314351260,2026-05-09 11:12:31,43.05,1
1778314352263,2026-05-09 11:12:32,42.94,1
1778314353265,2026-05-09 11:12:33,42.84,1
1778314354268,2026-05-09 11:12:34,42.73,1
1778314355269,2026-05-09 11:12:35,42.62,1
1778314356273,2026-05-09 11:12:36,42.52,1
1778314357275,2026-05-09 11:12:37,42.46,1
1778314358277,2026-05-09 11:12:38,42.37,1
1778314359281,2026-05-09 11:12:39,42.29,1
1778314360283,2026-05-09 11:12:40,42.23,1
1778314361286,2026-05-09 11:12:41,42.12,1
1778314362288,2026-05-09 11:12:42,42.05,1
1778314363290,2026-05-09 11:12:43,42.0,1
1778314364294,2026-05-09 11:12:44,41.89,1
1778314365296,2026-05-09 11:12:45,41.77,1
1778314366298,2026-05-09 11:12:46,41.7,1
1778314367302,2026-05-09 11:12:47,41.63,1
1778314368304,2026-05-09 11:12:48,41.55,1
1778314369305,2026-05-09 11:12:49,41.47,1
1778314370307,2026-05-09 11:12:50,41.34,1
1778314371309,2026-05-09 11:12:51,41.26,1
1778314372312,2026-05-09 11:12:52,41.18,1
1778314373314,2026-05-09 11:12:53,41.11,1
1778314374316,2026-05-09 11:12:54,41.04,1
1778314375319,2026-05-09 11:12:55,40.94,1
1778314376321,2026-05-09 11:12:56,40.85,1
1778314377324,2026-05-09 11:12:57,40.79,1
1778314378326,2026-05-09 11:12:58,40.72,1
1778314379331,2026-05-09 11:12:59,40.64,1
1778314380333,2026-05-09 11:13:00,40.53,1
1778314381336,2026-05-09 11:13:01,40.47,1
1778314382338,2026-05-09 11:13:02,40.42,1
1778314383342,2026-05-09 11:13:03,40.36,1
1778314384347,2026-05-09 11:13:04,40.3,1
1778314385353,2026-05-09 11:13:05,40.18,1
1778314386357,2026-05-09 11:13:06,40.07,1
1778314387360,2026-05-09 11:13:07,39.99,1
1778314388366,2026-05-09 11:13:08,39.88,1
1778314389369,2026-05-09 11:13:09,40.09,1
1778314390375,2026-05-09 11:13:10,40.2,1
1778314391379,2026-05-09 11:13:11,40.34,1
1778314392382,2026-05-09 11:13:12,40.48,1
1778314393388,2026-05-09 11:13:13,40.67,1
1778314394394,2026-05-09 11:13:14,40.82,1
1778314395399,2026-05-09 11:13:15,41.04,1
1778314396400,2026-05-09 11:13:16,41.16,1
1778314397404,2026-05-09 11:13:17,41.28,1
1778314398409,2026-05-09 11:13:18,41.44,1
1778314399415,2026-05-09 11:13:19,41.62,1
1778314400421,2026-05-09 11:13:20,41.79,1
1778314401426,2026-05-09 11:13:21,41.93,1
1778314402432,2026-05-09 11:13:22,42.11,1
1778314403436,2026-05-09 11:13:23,42.22,1
1778314404441,2026-05-09 11:13:24,42.31,1
1778314405447,2026-05-09 11:13:25,42.52,1
1778314406450,2026-05-09 11:13:26,42.65,1
1778314407456,2026-05-09 11:13:27,42.78,1
1778314408462,2026-05-09 11:13:28,42.93,1
1778314409465,2026-05-09 11:13:29,43.1,1
1778314410470,2026-05-09 11:13:30,43.2,1
1778314411472,2026-05-09 11:13:31,43.32,1
1778314412478,2026-05-09 11:13:32,43.42,1
1778314413483,2026-05-09 11:13:33,43.57,1
1778314414490,2026-05-09 11:13:34,43.73,1
1778314415495,2026-05-09 11:13:35,43.89,1
1778314416501,2026-05-09 11:13:36,44.01,1
1778314417503,2026-05-09 11:13:37,44.18,1
1778314418505,2026-05-09 11:13:38,44.11,1
1778314419511,2026-05-09 11:13:39,44.07,1
1778314420516,2026-05-09 11:13:40,44.04,1
1778314421520,2026-05-09 11:13:41,43.98,1
1778314422526,2026-05-09 11:13:42,43.9,1
1778314423532,2026-05-09 11:13:43,43.82,1
1778314424537,2026-05-09 11:13:44,43.79,1
1778314425542,2026-05-09 11:13:45,43.69,1
1778314426544,2026-05-09 11:13:46,43.59,1
1778314427548,2026-05-09 11:13:47,43.57,1
1778314428554,2026-05-09 11:13:48,43.51,1
1778314429559,2026-05-09 11:13:49,43.48,1
1778314430565,2026-05-09 11:13:50,43.39,1
1778314431568,2026-05-09 11:13:51,43.36,1
1778314432575,2026-05-09 11:13:52,43.29,1
1778314433581,2026-05-09 11:13:53,43.25,1
1778314434586,2026-05-09 11:13:54,43.18,1
1778314435587,2026-05-09 11:13:55,43.12,1
1778314436589,2026-05-09 11:13:56,43.05,1
1778314437591,2026-05-09 11:13:57,43.02,1
1778314438593,2026-05-09 11:13:58,43.0,1
1778314439595,2026-05-09 11:13:59,42.97,1
1778314440599,2026-05-09 11:14:00,42.92,1
1778314441601,2026-05-09 11:14:01,42.86,1
1778314442603,2026-05-09 11:14:02,42.85,1
1778314443605,2026-05-09 11:14:03,42.8,1
1778314444607,2026-05-09 11:14:04,42.75,1
1778314445609,2026-05-09 11:14:05,42.7,1
1778314446611,2026-05-09 11:14:06,42.62,1
1778314447613,2026-05-09 11:14:07,42.6,1
1778314448642,2026-05-09 11:14:08,42.59,1
1778314449643,2026-05-09 11:14:09,42.56,1
1778314450646,2026-05-09 11:14:10,42.5,1
1778314451652,2026-05-09 11:14:11,42.48,1
1778314452654,2026-05-09 11:14:12,42.47,1
1778314453659,2026-05-09 11:14:13,42.43,1
1778314454665,2026-05-09 11:14:14,42.42,1
1778314455671,2026-05-09 11:14:15,42.38,1
1778314456676,2026-05-09 11:14:16,42.33,1
1778314457682,2026-05-09 11:14:17,42.33,1
1778314458685,2026-05-09 11:14:18,42.32,1
1778314459691,2026-05-09 11:14:19,42.31,1
1778314460697,2026-05-09 11:14:20,42.31,1
1778314461702,2026-05-09 11:14:21,42.29,1
1778314462709,2026-05-09 11:14:22,42.28,1
1778314463714,2026-05-09 11:14:23,42.28,1
1778314464720,2026-05-09 11:14:24,42.27,1
1778314465725,2026-05-09 11:14:25,42.24,1
1778314466730,2026-05-09 11:14:26,42.21,1
1778314467737,2026-05-09 11:14:27,42.16,1
1778314468743,2026-05-09 11:14:28,42.1,1
1778314469749,2026-05-09 11:14:29,42.05,1
1778314470755,2026-05-09 11:14:30,42.05,1
1778314471761,2026-05-09 11:14:31,42.05,1
1778314472766,2026-05-09 11:14:32,42.05,1
1778314473771,2026-05-09 11:14:33,41.98,1
1778314474775,2026-05-09 11:14:34,41.91,1
1778314475779,2026-05-09 11:14:35,41.85,1
1778314476784,2026-05-09 11:14:36,41.8,1
1778314477786,2026-05-09 11:14:37,41.73,1
1778314478788,2026-05-09 11:14:38,41.66,1
1778314479791,2026-05-09 11:14:39,41.62,1
1778314480795,2026-05-09 11:14:40,41.62,1
1778314481798,2026-05-09 11:14:41,41.57,1
1778314482804,2026-05-09 11:14:42,41.54,1
1778314483809,2026-05-09 11:14:43,41.51,1
1778314484815,2026-05-09 11:14:44,41.46,1
1778314485819,2026-05-09 11:14:45,41.44,1
1778314486824,2026-05-09 11:14:46,41.38,1
1778314487830,2026-05-09 11:14:47,41.34,1
1778314488834,2026-05-09 11:14:48,41.32,1
1778314489840,2026-05-09 11:14:49,41.32,1
1778314490845,2026-05-09 11:14:50,41.29,1
1778314491851,2026-05-09 11:14:51,41.26,1
1778314492858,2026-05-09 11:14:52,41.19,1
